title,prev,line,next,album,year,artist
God Is In The House,From the North down to the South,For no-one’s left in doubt,There’s no fear about,No More Shall We Part,2001,Nick Cave & The Bad Seeds
God Is In The House,For no-one’s left in doubt,There’s no fear about,If we all hold hands and very quietly shout,No More Shall We Part,2001,Nick Cave & The Bad Seeds
God Is In The House,There’s no fear about,If we all hold hands and very quietly shout,Hallelujah,No More Shall We Part,2001,Nick Cave & The Bad Seeds
God Is In The House,If we all hold hands and very quietly shout,Hallelujah,God is in the house,No More Shall We Part,2001,Nick Cave & The Bad Seeds
God Is In The House,Hallelujah,God is in the house,God is in the house,No More Shall We Part,2001,Nick Cave & The Bad Seeds
God Is In The House,God is in the house,God is in the house,Oh I wish He would come out,No More Shall We Part,2001,Nick Cave & The Bad Seeds
God Is In The House,God is in the house,Oh I wish He would come out,God is in the house,No More Shall We Part,2001,Nick Cave & The Bad Seeds
God Is In The House,Oh I wish He would come out,God is in the house,,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,,I thought I’d take a walk today,It’s a mistake I sometimes make,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,I thought I’d take a walk today,It’s a mistake I sometimes make,My children lay asleep in bed,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,It’s a mistake I sometimes make,My children lay asleep in bed,My wife lay wide-awake,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,My children lay asleep in bed,My wife lay wide-awake,I kissed her softly on the brow,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,My wife lay wide-awake,I kissed her softly on the brow,I tried not to make a sound,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,I kissed her softly on the brow,I tried not to make a sound,But with stony eyes she looked at me,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,I tried not to make a sound,But with stony eyes she looked at me,And gently squeezed my hand,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,But with stony eyes she looked at me,And gently squeezed my hand,"Call it a premonition, call it a crazy vision",No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,And gently squeezed my hand,"Call it a premonition, call it a crazy vision","Call it intuition, something learned from mother",No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,"Call it a premonition, call it a crazy vision","Call it intuition, something learned from mother","But when she looked up at me, I could clearly see",No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,"Call it intuition, something learned from mother","But when she looked up at me, I could clearly see",The Sword of Damocles hanging directly above her,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,"But when she looked up at me, I could clearly see",The Sword of Damocles hanging directly above her,Oh Lord Oh my Lord,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,The Sword of Damocles hanging directly above her,Oh Lord Oh my Lord,Oh Lord,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,Oh Lord Oh my Lord,Oh Lord,How have I offended thee?,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,Oh Lord,How have I offended thee?,Wrap your tender arms around me,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,How have I offended thee?,Wrap your tender arms around me,Oh Lord Oh Lord,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,Wrap your tender arms around me,Oh Lord Oh Lord,Oh My Lord,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,Oh Lord Oh Lord,Oh My Lord,,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,Oh My Lord,,They called at me through the fence,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,,They called at me through the fence,They were not making any sense,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,They called at me through the fence,They were not making any sense,They claimed that I had lost the plot,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,They were not making any sense,They claimed that I had lost the plot,Kept saying that I was not,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,They claimed that I had lost the plot,Kept saying that I was not,The man I used to be,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,Kept saying that I was not,The man I used to be,They held their babes aloft,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,The man I used to be,They held their babes aloft,Threw marsh mellows at the Security,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,They held their babes aloft,Threw marsh mellows at the Security,And said that I’d grown soft,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,Threw marsh mellows at the Security,And said that I’d grown soft,,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,And said that I’d grown soft,,"Call it intuition, call it a creeping suspicion,",No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,,"Call it intuition, call it a creeping suspicion,",But their words of derision meant they hardly,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,"Call it intuition, call it a creeping suspicion,",But their words of derision meant they hardly,knew me,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,But their words of derision meant they hardly,knew me,For even I could see in the way they looked at me,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,knew me,For even I could see in the way they looked at me,The Spear of Destiny sticking right through me,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,For even I could see in the way they looked at me,The Spear of Destiny sticking right through me,Oh Lord Oh my Lord,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,The Spear of Destiny sticking right through me,Oh Lord Oh my Lord,Oh Lord,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,Oh Lord Oh my Lord,Oh Lord,How have I offended thee?,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,Oh Lord,How have I offended thee?,Wrap your tender arms round me,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,How have I offended thee?,Wrap your tender arms round me,Oh Lord Oh Lord,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,Wrap your tender arms round me,Oh Lord Oh Lord,Oh My Lord,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,Oh Lord Oh Lord,Oh My Lord,,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,Oh My Lord,,Now I’m at the hairdressers,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,,Now I’m at the hairdressers,People watch me as they move past,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,Now I’m at the hairdressers,People watch me as they move past,A guy wearing plastic antlers,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,People watch me as they move past,A guy wearing plastic antlers,Presses his bum against the glass,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,A guy wearing plastic antlers,Presses his bum against the glass,Now I’m down on my hands and knees,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,Presses his bum against the glass,Now I’m down on my hands and knees,And it’s so fucking hot!,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,Now I’m down on my hands and knees,And it’s so fucking hot!,"Someone cries, “What are you looking for?”",No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,And it’s so fucking hot!,"Someone cries, “What are you looking for?”","I scream, “The plot, the plot!”",No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,"Someone cries, “What are you looking for?”","I scream, “The plot, the plot!”","I grab my telephone, I call my wife at home",No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,"I scream, “The plot, the plot!”","I grab my telephone, I call my wife at home","She screams, “Leave us alone!” I say, “Hey,",No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,"I grab my telephone, I call my wife at home","She screams, “Leave us alone!” I say, “Hey,",it’s only me”,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,"She screams, “Leave us alone!” I say, “Hey,",it’s only me”,"The hairdresser with his scissors, he holds up",No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,it’s only me”,"The hairdresser with his scissors, he holds up",the mirror,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,"The hairdresser with his scissors, he holds up",the mirror,I look back and shiver; I can’t even believe what,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,the mirror,I look back and shiver; I can’t even believe what,I can see,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,I look back and shiver; I can’t even believe what,I can see,,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,I can see,,Be mindful of the prayers you send,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,,Be mindful of the prayers you send,Pray hard but pray with care,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,Be mindful of the prayers you send,Pray hard but pray with care,For the tears that you are crying now,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,Pray hard but pray with care,For the tears that you are crying now,Are just your answered prayers,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,For the tears that you are crying now,Are just your answered prayers,The ladders of life that we scale merrily,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,Are just your answered prayers,The ladders of life that we scale merrily,Move mysteriously around,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,The ladders of life that we scale merrily,Move mysteriously around,"So that when you think you’re climbing up, man",No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,Move mysteriously around,"So that when you think you’re climbing up, man",In fact you’re climbing down,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,"So that when you think you’re climbing up, man",In fact you’re climbing down,"Into the hollows of glamour, where with spikes",No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,In fact you’re climbing down,"Into the hollows of glamour, where with spikes",and hammer,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,"Into the hollows of glamour, where with spikes",and hammer,"With telescopic camera, they chose to turn",No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,and hammer,"With telescopic camera, they chose to turn",the screw,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,"With telescopic camera, they chose to turn",the screw,"Oh I hate them, Ma! Oh I hate them, Pa!",No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,the screw,"Oh I hate them, Ma! Oh I hate them, Pa!",Oh I hate them all for what they went and,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,"Oh I hate them, Ma! Oh I hate them, Pa!",Oh I hate them all for what they went and,done to you,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,Oh I hate them all for what they went and,done to you,Oh Lord Oh my Lord,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,done to you,Oh Lord Oh my Lord,Oh Lord,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,Oh Lord Oh my Lord,Oh Lord,How have I offended thee?,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,Oh Lord,How have I offended thee?,Wrap your tender arms round me,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,How have I offended thee?,Wrap your tender arms round me,Oh Lord Oh Lord,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,Wrap your tender arms round me,Oh Lord Oh Lord,Oh My Lord,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Oh My Lord,Oh Lord Oh Lord,Oh My Lord,,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Sweetheart Come,,"Come over here, babe",It ain’t that bad,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Sweetheart Come,"Come over here, babe",It ain’t that bad,I don’t claim to understand,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Sweetheart Come,It ain’t that bad,I don’t claim to understand,The troubles that you’ve had,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Sweetheart Come,I don’t claim to understand,The troubles that you’ve had,But the dogs you say they fed you to,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Sweetheart Come,The troubles that you’ve had,But the dogs you say they fed you to,Lay their muzzles in your lap,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Sweetheart Come,But the dogs you say they fed you to,Lay their muzzles in your lap,And the lions that they led you to,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Sweetheart Come,Lay their muzzles in your lap,And the lions that they led you to,Lie down and take a nap,No More Shall We Part,2001,Nick Cave & The Bad Seeds
Sweetheart Come,And the lions that they led you to,Lie down and take a nap,The ones you fear are wind and air,No More Shall We Part,2001,Nick Cave & The Bad Seeds
